Iteration,MSE
3495,2.707879278122739E-6
3496,2.7070977466766383E-6
3497,2.7063166645359327E-6
3498,2.7055360313136433E-6
3499,2.704755846623244E-6
3500,2.7039761100786244E-6
3501,2.7031968212941487E-6
3502,2.7024179798846038E-6
3503,2.70163958546522E-6
3504,2.7008616376516715E-6
3505,2.7000841360600646E-6
3506,2.69930708030696E-6
3507,2.6985304700093443E-6
3508,2.697754304784654E-6
3509,2.69697858425074E-6
3510,2.6962033080259406E-6
3511,2.695428475728956E-6
3512,2.6946540869789985E-6
3513,2.693880141395691E-6
3514,2.693106638599026E-6
3515,2.692333578209546E-6
3516,2.691560959848125E-6
3517,2.6907887831361464E-6
3518,2.690017047695348E-6
3519,2.6892457531479896E-6
3520,2.688474899116652E-6
3521,2.6877044852244783E-6
3522,2.6869345110949338E-6
3523,2.6861649763519424E-6
3524,2.685395880619891E-6
3525,2.6846272235235556E-6
3526,2.6838590046881514E-6
3527,2.683091223739321E-6
3528,2.682323880303131E-6
3529,2.681556974006078E-6
3530,2.680790504475081E-6
3531,2.6800244713374686E-6
3532,2.679258874221037E-6
3533,2.6784937127539516E-6
3534,2.6777289865648263E-6
3535,2.676964695282719E-6
3536,2.6762008385370597E-6
3537,2.6754374159577297E-6
3538,2.67467442717504E-6
3539,2.6739118718196796E-6
3540,2.6731497495228186E-6
3541,2.6723880599159742E-6
3542,2.671626802631147E-6
3543,2.6708659773007054E-6
3544,2.6701055835574566E-6
3545,2.6693456210346185E-6
3546,2.668586089365826E-6
3547,2.6678269881851412E-6
3548,2.6670683171270206E-6
3549,2.6663100758263382E-6
3550,2.6655522639183935E-6
3551,2.6647948810388634E-6
3552,2.6640379268238975E-6
3553,2.663281400910016E-6
3554,2.662525302934147E-6
3555,2.661769632533626E-6
3556,2.6610143893462366E-6
3557,2.660259573010125E-6
3558,2.659505183163866E-6
3559,2.658751219446452E-6
3560,2.6579976814972627E-6
3561,2.6572445689560842E-6
3562,2.6564918814631364E-6
3563,2.655739618659025E-6
3564,2.6549877801847338E-6
3565,2.6542363656817082E-6
3566,2.6534853747917714E-6
3567,2.6527348071571273E-6
3568,2.651984662420401E-6
3569,2.6512349402246427E-6
3570,2.6504856402132578E-6
3571,2.6497367620300815E-6
3572,2.648988305319363E-6
3573,2.6482402697256952E-6
3574,2.6474926548941393E-6
3575,2.6467454604701073E-6
3576,2.6459986860994453E-6
3577,2.6452523314283487E-6
3578,2.644506396103467E-6
3579,2.6437608797718012E-6
3580,2.6430157820807703E-6
3581,2.6422711026781724E-6
3582,2.6415268412122164E-6
3583,2.6407829973314946E-6
3584,2.6400395706850213E-6
3585,2.6392965609221534E-6
3586,2.6385539676926896E-6
3587,2.637811790646792E-6
3588,2.6370700294349863E-6
3589,2.636328683708281E-6
3590,2.63558775311798E-6
3591,2.634847237315832E-6
3592,2.6341071359539447E-6
3593,2.6333674486848483E-6
3594,2.6326281751614265E-6
3595,2.6318893150369705E-6
3596,2.6311508679651336E-6
3597,2.6304128336000124E-6
3598,2.629675211596013E-6
3599,2.6289380016079783E-6
3600,2.628201203291142E-6
3601,2.6274648163010902E-6
3602,2.6267288402938105E-6
3603,2.6259932749256417E-6
3604,2.625258119853415E-6
3605,2.624523374734182E-6
3606,2.6237890392254615E-6
3607,2.6230551129851914E-6
3608,2.6223215956716297E-6
3609,2.621588486943428E-6
3610,2.620855786459627E-6
3611,2.620123493879644E-6
3612,2.619391608863276E-6
3613,2.618660131070672E-6
3614,2.6179290601624087E-6
3615,2.6171983957994076E-6
3616,2.616468137642958E-6
3617,2.6157382853547603E-6
3618,2.615008838596847E-6
3619,2.614279797031663E-6
3620,2.613551160322002E-6
3621,2.612822928131055E-6
3622,2.6120951001223445E-6
3623,2.611367675959823E-6
3624,2.61064065530778E-6
3625,2.6099140378308845E-6
3626,2.6091878231941784E-6
3627,2.6084620110630574E-6
3628,2.6077366011033153E-6
3629,2.6070115929811025E-6
3630,2.6062869863629294E-6
3631,2.605562780915683E-6
3632,2.604838976306657E-6
3633,2.604115572203414E-6
3634,2.6033925682739784E-6
3635,2.602669964186704E-6
3636,2.601947759610335E-6
3637,2.6012259542139577E-6
3638,2.6005045476669927E-6
3639,2.599783539639281E-6
3640,2.5990629298010225E-6
3641,2.5983427178227324E-6
3642,2.5976229033753462E-6
3643,2.5969034861301528E-6
3644,2.596184465758763E-6
3645,2.595465841933147E-6
3646,2.59474761432572E-6
3647,2.594029782609177E-6
3648,2.593312346456606E-6
3649,2.5925953055414143E-6
3650,2.5918786595374215E-6
3651,2.5911624081188123E-6
3652,2.5904465509600706E-6
3653,2.58973108773608E-6
3654,2.5890160181220553E-6
3655,2.588301341793619E-6
3656,2.587587058426675E-6
3657,2.586873167697545E-6
3658,2.5861596692828917E-6
3659,2.585446562859725E-6
3660,2.584733848105375E-6
3661,2.5840215246975895E-6
3662,2.5833095923144262E-6
3663,2.582598050634335E-6
3664,2.581886899336057E-6
3665,2.5811761380987352E-6
3666,2.5804657666018743E-6
3667,2.579755784525259E-6
3668,2.579046191549105E-6
3669,2.5783369873539255E-6
3670,2.5776281716205896E-6
3671,2.576919744030358E-6
3672,2.5762117042648046E-6
3673,2.5755040520058357E-6
3674,2.574796786935742E-6
3675,2.5740899087371316E-6
3676,2.5733834170929895E-6
3677,2.572677311686599E-6
3678,2.5719715922016434E-6
3679,2.5712662583221296E-6
3680,2.570561309732382E-6
3681,2.5698567461171186E-6
3682,2.5691525671613868E-6
3683,2.5684487725505313E-6
3684,2.567745361970305E-6
3685,2.567042335106762E-6
3686,2.5663396916463166E-6
3687,2.565637431275709E-6
3688,2.564935553682037E-6
3689,2.5642340585527335E-6
3690,2.5635329455755725E-6
3691,2.5628322144386432E-6
3692,2.562131864830423E-6
3693,2.561431896439685E-6
3694,2.560732308955559E-6
3695,2.5600331020675132E-6
3696,2.5593342754653376E-6
3697,2.5586358288391817E-6
3698,2.557937761879534E-6
3699,2.557240074277181E-6
3700,2.5565427657232827E-6
3701,2.5558458359093154E-6
3702,2.5551492845271077E-6
3703,2.554453111268791E-6
3704,2.5537573158268578E-6
3705,2.5530618978941436E-6
3706,2.5523668571637707E-6
3707,2.5516721933292132E-6
3708,2.5509779060843225E-6
3709,2.550283995123229E-6
3710,2.549590460140414E-6
3711,2.5488973008306795E-6
3712,2.54820451688915E-6
3713,2.5475121080113105E-6
3714,2.5468200738929423E-6
3715,2.546128414230204E-6
3716,2.5454371287195047E-6
3717,2.5447462170576425E-6
3718,2.544055678941751E-6
3719,2.543365514069238E-6
3720,2.5426757221378674E-6
3721,2.541986302845725E-6
3722,2.5412972558912498E-6
3723,2.540608580973148E-6
3724,2.53992027779051E-6
3725,2.5392323460426888E-6
3726,2.538544785429453E-6
3727,2.537857595650789E-6
3728,2.5371707764070784E-6
3729,2.5364843273989866E-6
3730,2.535798248327538E-6
3731,2.5351125388940467E-6
3732,2.5344271988001535E-6
3733,2.533742227747842E-6
3734,2.5330576254393842E-6
3735,2.5323733915773946E-6
3736,2.5316895258647947E-6
3737,2.5310060280048584E-6
3738,2.5303228977011104E-6
3739,2.5296401346574653E-6
3740,2.528957738578109E-6
3741,2.528275709167549E-6
3742,2.527594046130647E-6
3743,2.526912749172554E-6
3744,2.5262318179987274E-6
3745,2.5255512523149427E-6
3746,2.5248710518273215E-6
3747,2.5241912162422576E-6
3748,2.523511745266515E-6
3749,2.5228326386071E-6
3750,2.522153895971388E-6
3751,2.521475517067046E-6
3752,2.5207975016020395E-6
3753,2.520119849284681E-6
3754,2.5194425598235785E-6
3755,2.518765632927651E-6
3756,2.518089068306125E-6
3757,2.517412865668539E-6
3758,2.5167370247247456E-6
3759,2.5160615451848985E-6
3760,2.5153864267594842E-6
3761,2.5147116691592635E-6
3762,2.5140372720953425E-6
3763,2.513363235279108E-6
3764,2.51268955842227E-6
3765,2.5120162412368353E-6
3766,2.5113432834351204E-6
3767,2.510670684729747E-6
3768,2.509998444833642E-6
3769,2.5093265634600737E-6
3770,2.508655040322554E-6
3771,2.5079838751349463E-6
3772,2.507313067611378E-6
3773,2.5066426174663537E-6
3774,2.505972524414579E-6
3775,2.5053027881711497E-6
3776,2.504633408451418E-6
3777,2.5039643849710645E-6
3778,2.5032957174460296E-6
3779,2.502627405592618E-6
3780,2.5019594491274023E-6
3781,2.5012918477672393E-6
3782,2.5006246012293156E-6
3783,2.499957709231106E-6
3784,2.4992911714903946E-6
3785,2.4986249877252302E-6
3786,2.497959157654019E-6
3787,2.4972936809953918E-6
3788,2.4966285574683593E-6
3789,2.4959637867921804E-6
3790,2.495299368686412E-6
3791,2.4946353028709063E-6
3792,2.4939715890658567E-6
3793,2.4933082269916718E-6
3794,2.4926452163691596E-6
3795,2.491982556919309E-6
3796,2.491320248363494E-6
3797,2.4906582904233393E-6
3798,2.4899966828207863E-6
3799,2.48933542527804E-6
3800,2.4886745175176402E-6
3801,2.4880139592623783E-6
3802,2.4873537502353683E-6
3803,2.4866938901599947E-6
3804,2.486034378759969E-6
3805,2.4853752157592388E-6
3806,2.484716400882104E-6
3807,2.484057933853104E-6
3808,2.483399814397103E-6
3809,2.4827420422392375E-6
3810,2.482084617104934E-6
3811,2.48142753871992E-6
3812,2.480770806810196E-6
3813,2.480114421102052E-6
3814,2.479458381322115E-6
3815,2.47880268719722E-6
3816,2.478147338454531E-6
3817,2.477492334821498E-6
3818,2.47683767602587E-6
3819,2.4761833617956483E-6
3820,2.4755293918591454E-6
3821,2.4748757659449575E-6
3822,2.4742224837819574E-6
3823,2.473569545099313E-6
3824,2.472916949626443E-6
3825,2.4722646970931264E-6
3826,2.4716127872293406E-6
3827,2.4709612197653986E-6
3828,2.4703099944318487E-6
3829,2.4696591109595883E-6
3830,2.4690085690797495E-6
3831,2.468358368523744E-6
3832,2.4677085090233027E-6
3833,2.4670589903104072E-6
3834,2.4664098121173075E-6
3835,2.4657609741765736E-6
3836,2.4651124762210378E-6
3837,2.4644643179837855E-6
3838,2.4638164991982267E-6
3839,2.4631690195979984E-6
3840,2.462521878917072E-6
3841,2.4618750768896797E-6
3842,2.4612286132502827E-6
3843,2.4605824877336918E-6
3844,2.459936700074948E-6
3845,2.4592912500093933E-6
3846,2.4586461372726146E-6
3847,2.45800136160052E-6
3848,2.457356922729267E-6
3849,2.456712820395267E-6
3850,2.4560690543352415E-6
3851,2.4554256242861786E-6
3852,2.4547825299853316E-6
3853,2.454139771170233E-6
3854,2.4534973475786862E-6
3855,2.4528552589487882E-6
3856,2.452213505018857E-6
3857,2.4515720855275218E-6
3858,2.450931000213688E-6
3859,2.4502902488165375E-6
3860,2.4496498310754866E-6
3861,2.449009746730249E-6
3862,2.4483699955207883E-6
3863,2.4477305771873744E-6
3864,2.4470914914705255E-6
3865,2.4464527381110224E-6
3866,2.445814316849921E-6
3867,2.445176227428571E-6
3868,2.444538469588545E-6
3869,2.443901043071706E-6
3870,2.44326394762019E-6
3871,2.4426271829764124E-6
3872,2.4419907488830145E-6
3873,2.4413546450829276E-6
3874,2.4407188713193676E-6
3875,2.440083427335791E-6
3876,2.4394483128759305E-6
3877,2.438813527683786E-6
3878,2.438179071503607E-6
3879,2.437544944079927E-6
3880,2.436911145157533E-6
3881,2.436277674481491E-6
3882,2.4356445317970935E-6
3883,2.435011716849943E-6
3884,2.434379229385863E-6
3885,2.4337470691509735E-6
3886,2.433115235891643E-6
3887,2.432483729354502E-6
3888,2.431852549286445E-6
3889,2.4312216954346136E-6
3890,2.4305911675464264E-6
3891,2.429960965369586E-6
3892,2.4293310886519954E-6
3893,2.428701537141845E-6
3894,2.428072310587605E-6
3895,2.4274434087379806E-6
3896,2.42681483134196E-6
3897,2.426186578148765E-6
3898,2.425558648907888E-6
3899,2.4249310433690877E-6
3900,2.4243037612823176E-6
3901,2.4236768023979137E-6
3902,2.423050166466352E-6
3903,2.422423853238403E-6
3904,2.421797862465119E-6
3905,2.4211721938977825E-6
3906,2.4205468472879367E-6
3907,2.41992182238738E-6
3908,2.419297118948155E-6
3909,2.418672736722588E-6
3910,2.418048675463229E-6
3911,2.4174249349229097E-6
3912,2.416801514854698E-6
3913,2.4161784150119E-6
3914,2.4155556351481163E-6
3915,2.4149331750171585E-6
3916,2.4143110343731103E-6
3917,2.413689212970307E-6
3918,2.4130677105633474E-6
3919,2.4124465269070617E-6
3920,2.411825661756537E-6
3921,2.411205114867093E-6
3922,2.410584885994344E-6
3923,2.4099649748940962E-6
3924,2.4093453813224897E-6
3925,2.408726105035834E-6
3926,2.4081071457907055E-6
3927,2.4074885033439726E-6
3928,2.4068701774526793E-6
3929,2.4062521678742045E-6
3930,2.4056344743660934E-6
3931,2.405017096686194E-6
3932,2.4044000345925628E-6
3933,2.4037832878435447E-6
3934,2.403166856197697E-6
3935,2.402550739413843E-6
3936,2.4019349372510447E-6
3937,2.4013194494685815E-6
3938,2.4007042758260453E-6
3939,2.4000894160831967E-6
3940,2.399474870000128E-6
3941,2.3988606373370703E-6
3942,2.398246717854586E-6
3943,2.397633111313441E-6
3944,2.3970198174746737E-6
3945,2.3964068360995144E-6
3946,2.3957941669494695E-6
3947,2.395181809786306E-6
3948,2.394569764372005E-6
3949,2.393958030468792E-6
3950,2.3933466078391443E-6
3951,2.3927354962457696E-6
3952,2.3921246954516323E-6
3953,2.3915142052199423E-6
3954,2.3909040253140992E-6
3955,2.390294155497811E-6
3956,2.3896845955349516E-6
3957,2.3890753451897273E-6
3958,2.388466404226504E-6
3959,2.387857772409914E-6
3960,2.3872494495048506E-6
3961,2.386641435276404E-6
3962,2.3860337294899183E-6
3963,2.385426331911E-6
3964,2.384819242305463E-6
3965,2.3842124604393728E-6
3966,2.383605986078999E-6
3967,2.382999818990928E-6
3968,2.3823939589418843E-6
3969,2.381788405698876E-6
3970,2.3811831590291754E-6
3971,2.3805782187002185E-6
3972,2.3799735844797688E-6
3973,2.379369256135725E-6
3974,2.3787652334362825E-6
3975,2.378161516149862E-6
3976,2.377558104045114E-6
3977,2.3769549968909208E-6
3978,2.3763521944563736E-6
3979,2.375749696510864E-6
3980,2.3751475028239374E-6
3981,2.3745456131654104E-6
3982,2.3739440273053465E-6
3983,2.3733427450140147E-6
3984,2.3727417660619103E-6
3985,2.372141090219791E-6
3986,2.371540717258607E-6
3987,2.3709406469495886E-6
3988,2.370340879064143E-6
3989,2.3697414133739474E-6
3990,2.3691422496508887E-6
3991,2.3685433876670713E-6
3992,2.3679448271948653E-6
3993,2.3673465680068636E-6
3994,2.3667486098758077E-6
3995,2.3661509525747994E-6
3996,2.365553595877077E-6
3997,2.3649565395561362E-6
3998,2.3643597833856987E-6
3999,2.3637633271397035E-6
4000,2.3631671705923033E-6
4001,2.3625713135179285E-6
4002,2.361975755691206E-6
4003,2.3613804968869747E-6
4004,2.360785536880302E-6
4005,2.3601908754465104E-6
4006,2.359596512361116E-6
4007,2.359002447399869E-6
4008,2.358408680338747E-6
4009,2.35781521095395E-6
4010,2.3572220390219204E-6
4011,2.3566291643192958E-6
4012,2.356036586622929E-6
4013,2.355444305709946E-6
4014,2.3548523213576595E-6
4015,2.354260633343607E-6
4016,2.353669241445555E-6
4017,2.353078145441489E-6
4018,2.3524873451095955E-6
4019,2.3518968402283222E-6
4020,2.3513066305763237E-6
4021,2.3507167159324723E-6
4022,2.3501270960758444E-6
4023,2.349537770785752E-6
4024,2.348948739841748E-6
4025,2.3483600030235747E-6
4026,2.3477715601111938E-6
4027,2.3471834108848E-6
4028,2.3465955551248287E-6
4029,2.346007992611875E-6
4030,2.345420723126813E-6
4031,2.3448337464506798E-6
4032,2.344247062364785E-6
4033,2.3436606706506182E-6
4034,2.343074571089903E-6
4035,2.3424887634645603E-6
4036,2.341903247556755E-6
4037,2.3413180231488683E-6
4038,2.340733090023475E-6
4039,2.3401484479633665E-6
4040,2.3395640967515908E-6
4041,2.3389800361713454E-6
4042,2.338396266006098E-6
4043,2.337812786039525E-6
4044,2.3372295960554553E-6
4045,2.3366466958380306E-6
4046,2.3360640851715377E-6
4047,2.3354817638405056E-6
4048,2.334899731629665E-6
4049,2.334317988323951E-6
4050,2.3337365337085423E-6
4051,2.333155367568808E-6
4052,2.332574489690337E-6
4053,2.3319938998589133E-6
4054,2.3314135978605663E-6
4055,2.330833583481512E-6
4056,2.330253856508169E-6
4057,2.329674416727207E-6
4058,2.329095263925468E-6
4059,2.3285163978900376E-6
4060,2.327937818408166E-6
4061,2.3273595252673714E-6
4062,2.326781518255328E-6
4063,2.326203797159958E-6
4064,2.3256263617693783E-6
4065,2.3250492118718977E-6
4066,2.3244723472560645E-6
4067,2.3238957677106076E-6
4068,2.323319473024512E-6
4069,2.322743462986914E-6
4070,2.322167737387201E-6
4071,2.321592296014929E-6
4072,2.3210171386599E-6
4073,2.320442265112075E-6
4074,2.319867675161697E-6
4075,2.319293368599145E-6
4076,2.31871934521502E-6
4077,2.3181456048001447E-6
4078,2.317572147145552E-6
4079,2.3169989720424627E-6
4080,2.316426079282313E-6
4081,2.3158534686567736E-6
4082,2.315281139957621E-6
4083,2.3147090929769525E-6
4084,2.3141373275070208E-6
4085,2.3135658433402536E-6
4086,2.312994640269348E-6
4087,2.312423718087136E-6
4088,2.311853076586716E-6
4089,2.3112827155613265E-6
4090,2.310712634804472E-6
4091,2.310142834109827E-6
4092,2.309573313271245E-6
4093,2.3090040720828256E-6
4094,2.308435110338846E-6
4095,2.307866427833796E-6
4096,2.3072980243623543E-6
4097,2.3067298997194215E-6
4098,2.306162053700071E-6
4099,2.3055944860995942E-6
4100,2.3050271967135024E-6
4101,2.304460185337451E-6
4102,2.3038934517673527E-6
4103,2.3033269957992868E-6
4104,2.302760817229551E-6
4105,2.302194915854622E-6
4106,2.301629291471173E-6
4107,2.3010639438761337E-6
4108,2.3004988728665503E-6
4109,2.299934078239719E-6
4110,2.299369559793115E-6
4111,2.298805317324399E-6
4112,2.298241350631476E-6
4113,2.297677659512419E-6
4114,2.297114243765459E-6
4115,2.2965511031891085E-6
4116,2.295988237582008E-6
4117,2.295425646743016E-6
4118,2.294863330471193E-6
4119,2.294301288565776E-6
4120,2.2937395208262323E-6
4121,2.293178027052184E-6
4122,2.292616807043481E-6
4123,2.292055860600147E-6
4124,2.291495187522412E-6
4125,2.2909347876107066E-6
4126,2.2903746606656333E-6
4127,2.2898148064879996E-6
4128,2.289255224878822E-6
4129,2.2886959156392883E-6
4130,2.2881368785707845E-6
4131,2.2875781134748793E-6
4132,2.2870196201533772E-6
4133,2.2864613984082203E-6
4134,2.2859034480415874E-6
4135,2.285345768855815E-6
4136,2.284788360653443E-6
4137,2.2842312232372335E-6
4138,2.283674356410083E-6
4139,2.2831177599751238E-6
4140,2.282561433735669E-6
4141,2.2820053774952083E-6
4142,2.2814495910574207E-6
4143,2.2808940742262073E-6
4144,2.280338826805646E-6
4145,2.2797838485999615E-6
4146,2.279229139413624E-6
4147,2.2786746990512625E-6
4148,2.2781205273177024E-6
4149,2.2775666240179673E-6
4150,2.277012988957268E-6
4151,2.2764596219409745E-6
4152,2.275906522774701E-6
4153,2.2753536912642007E-6
4154,2.274801127215406E-6
4155,2.2742488304345013E-6
4156,2.273696800727797E-6
4157,2.273145037901803E-6
4158,2.2725935417632235E-6
4159,2.272042312118982E-6
4160,2.271491348776113E-6
4161,2.2709406515419155E-6
4162,2.270390220223827E-6
4163,2.269840054629468E-6
4164,2.2692901545666884E-6
4165,2.2687405198434522E-6
4166,2.2681911502680076E-6
4167,2.267642045648677E-6
4168,2.267093205794053E-6
4169,2.2665446305128616E-6
4170,2.265996319614039E-6
4171,2.26544827290671E-6
4172,2.2649004902001518E-6
4173,2.2643529713038558E-6
4174,2.263805716027458E-6
4175,2.263258724180841E-6
4176,2.262711995574015E-6
4177,2.2621655300172035E-6
4178,2.261619327320777E-6
4179,2.2610733872953426E-6
4180,2.260527709751626E-6
4181,2.2599822945005883E-6
4182,2.2594371413533354E-6
4183,2.2588922501211657E-6
4184,2.258347620615597E-6
4185,2.25780325264824E-6
4186,2.2572591460309716E-6
4187,2.2567153005758278E-6
4188,2.25617171609499E-6
4189,2.255628392400835E-6
4190,2.255085329305943E-6
4191,2.2545425266230703E-6
4192,2.2539999841651078E-6
4193,2.253457701745189E-6
4194,2.2529156791765567E-6
4195,2.252373916272701E-6
4196,2.2518324128472604E-6
4197,2.251291168714041E-6
4198,2.250750183687037E-6
4199,2.2502094575804174E-6
4200,2.249668990208543E-6
4201,2.249128781385933E-6
4202,2.2485888309273053E-6
4203,2.2480491386475123E-6
4204,2.247509704361629E-6
4205,2.246970527884907E-6
4206,2.2464316090327285E-6
4207,2.245892947620696E-6
4208,2.2453545434645557E-6
4209,2.2448163963802728E-6
4210,2.244278506183943E-6
4211,2.243740872691849E-6
4212,2.2432034957204698E-6
4213,2.2426663750864387E-6
4214,2.2421295106065618E-6
4215,2.241592902097847E-6
4216,2.241056549377435E-6
4217,2.240520452262669E-6
4218,2.2399846105710595E-6
4219,2.2394490241202982E-6
4220,2.238913692728233E-6
4221,2.2383786162129042E-6
4222,2.2378437943925E-6
4223,2.237309227085401E-6
4224,2.2367749141101594E-6
4225,2.2362408552855E-6
4226,2.2357070504303135E-6
4227,2.235173499363655E-6
4228,2.234640201904769E-6
4229,2.234107157873067E-6
4230,2.233574367088138E-6
4231,2.2330418293697033E-6
4232,2.2325095445377034E-6
4233,2.23197751241225E-6
